team_id,team,name,title,url,season
40,Augustana (IL),Mark Beinborn,Head Coach,https://athletics.augustana.edu/sports/womens-basketball/roster/coaches/mark-beinborn/1799,2025-26
40,Augustana (IL),Marquisha Harris-Posso,Assistant Coach,https://athletics.augustana.edu/sports/womens-basketball/roster/coaches/marquisha-harris-posso/1802,2025-26
40,Augustana (IL),Eric Rowell,Assistant Coach,https://athletics.augustana.edu/sports/womens-basketball/roster/coaches/eric-rowell/1800,2025-26
40,Augustana (IL),Abbi Staples,Assistant Coach,https://athletics.augustana.edu/sports/womens-basketball/roster/coaches/abbi-staples/1801,2025-26
40,Augustana (IL),Jude Rowell,Manager,https://athletics.augustana.edu/sports/womens-basketball/roster/coaches/jude-rowell/1803,2025-26
407,Mercy,Scott Lagas,Head Coach,https://mercyathletics.com/sports/womens-basketball/roster/coaches/scott-lagas/799,2025-26
407,Mercy,Max Magee,Assistant Coach,https://mercyathletics.com/sports/womens-basketball/roster/coaches/max-magee/800,2025-26
407,Mercy,Sara Hopkins,Assistant Coach,https://mercyathletics.com/sports/womens-basketball/roster/coaches/sara-hopkins/801,2025-26
407,Mercy,Jaclyn Stanavich,Assistant Coach,https://mercyathletics.com/sports/womens-basketball/roster/coaches/jaclyn-stanavich/848,2025-26
408,Mercyhurst,Erin Mills-Reid,Head Coach,https://hurstathletics.com/sports/womens-basketball/roster/coaches/erin-mills-reid/3014,2025-26
408,Mercyhurst,Jermaine Cooper Sr.,Recruiting Coordinator and Player Development Coordinator,https://hurstathletics.com/sports/womens-basketball/roster/coaches/jermaine-cooper-sr-/3015,2025-26
408,Mercyhurst,Kelly Simmons,Assistant Coach,https://hurstathletics.com/sports/womens-basketball/roster/coaches/kelly-simmons/3016,2025-26
408,Mercyhurst,Amber Renz,Assistant Coach,https://hurstathletics.com/sports/womens-basketball/roster/coaches/amber-renz/3017,2025-26
408,Mercyhurst,Jack Aprilante,Graduate Assistant,https://hurstathletics.com/sports/womens-basketball/roster/coaches/jack-aprilante/3018,2025-26
409,Meredith,Megan Rahn,Head Basketball Coach,https://goavengingangels.com/sports/womens-basketball/roster/coaches/megan-rahn/160,2025-26
409,Meredith,Becky Davis,Assistant Basketball Coach,https://goavengingangels.com/sports/womens-basketball/roster/coaches/becky-davis/161,2025-26
409,Meredith,Erica Spear,Volunteer Asst. Basketball Coach,https://goavengingangels.com/sports/womens-basketball/roster/coaches/erica-spear/164,2025-26
41,Augustana (SD),Nate Vogel,Head Coach,https://goaugie.com/sports/womens-basketball/roster/coaches/nate-vogel/2903,2025-26
41,Augustana (SD),Carter Hayden,Assistant Coach,https://goaugie.com/sports/womens-basketball/roster/coaches/carter-hayden/2913,2025-26
41,Augustana (SD),Ameh Ogbemudia,Assistant Coach,https://goaugie.com/sports/womens-basketball/roster/coaches/ameh-ogbemudia/2912,2025-26
41,Augustana (SD),Barbara Turkalj,Student Assistant Coach,https://goaugie.com/sports/womens-basketball/roster/coaches/barbara-turkalj/2904,2025-26
411,Messiah,Mike Miller,Head Coach,https://gomessiah.com/sports/womens-basketball/roster/coaches/mike-miller/3303,2025-26
411,Messiah,Jodi Noble,Assistant Coach,https://gomessiah.com/sports/womens-basketball/roster/coaches/jodi-noble/3304,2025-26
411,Messiah,Taylor Keener,Assistant Coach,https://gomessiah.com/sports/womens-basketball/roster/coaches/taylor-keener/3305,2025-26
411,Messiah,Reese Harden,Assistant Coach,https://gomessiah.com/sports/womens-basketball/roster/coaches/reese-harden/3307,2025-26
411,Messiah,Kyla Irwin,Assistant Coach,https://gomessiah.com/sports/womens-basketball/roster/coaches/kyla-irwin/3308,2025-26
411,Messiah,Riley Lyles,Team Manager,https://gomessiah.com/sports/womens-basketball/roster/coaches/riley-lyles/3309,2025-26
411,Messiah,Megan Fowler,Athletic Trainer,https://gomessiah.com/sports/womens-basketball/roster/coaches/megan-fowler/3306,2025-26
413,MSU Denver,Lynn Kennedy,Head Coach,https://roadrunnersathletics.com/sports/womens-basketball/roster/coaches/lynn-kennedy/1407,2025-26
413,MSU Denver,Desirae Hansen,Assistant Coach,https://roadrunnersathletics.com/sports/womens-basketball/roster/coaches/desirae-hansen/1408,2025-26
413,MSU Denver,Kylie Jimenez,Assistant Coach,https://roadrunnersathletics.com/sports/womens-basketball/roster/coaches/kylie-jimenez/1409,2025-26
417,Michigan Tech,Sam Clayton,Head Coach,https://michigantechhuskies.com/sports/womens-basketball/roster/coaches/sam-clayton/435,2025-26
417,Michigan Tech,Elisa Pietila,Assistant Head Coach,https://michigantechhuskies.com/sports/womens-basketball/roster/coaches/elisa-pietila/436,2025-26
417,Michigan Tech,Ward Helakoski,Assistant Coach,https://michigantechhuskies.com/sports/womens-basketball/roster/coaches/ward-helakoski/438,2025-26
424,Millikin,Kirsten Hammer,Head Women's Basketball Coach,https://athletics.millikin.edu/sports/womens-basketball/roster/coaches/kirsten-hammer/1382,2025-26
424,Millikin,Mallory Liebl,Assistant Women's Basketball Coach,https://athletics.millikin.edu/sports/womens-basketball/roster/coaches/mallory-liebl/1383,2025-26
424,Millikin,Bill Dobrik,Volunteer Assistant Women's Basketball Coach,https://athletics.millikin.edu/sports/womens-basketball/roster/coaches/bill-dobrik/1384,2025-26
426,Millsaps,Jeff Wilbur,Head Women's Basketball Coach,https://gomajors.com/sports/womens-basketball/roster/coaches/jeff-wilbur/657,2025-26
426,Millsaps,Ciara Jackson,Assistant Women's Basketball Coach,https://gomajors.com/sports/womens-basketball/roster/coaches/ciara-jackson/658,2025-26
427,Minn. Duluth,Mandy Pearson,Head Coach,https://umdbulldogs.com/sports/womens-basketball/roster/coaches/mandy-pearson/1337,2025-26
427,Minn. Duluth,Cecile Kieger,Assistant Coach/ Recruiting Coordinator,https://umdbulldogs.com/sports/womens-basketball/roster/coaches/cecile-kieger/1338,2025-26
427,Minn. Duluth,Jada Devine,Assistant Coach,https://umdbulldogs.com/sports/womens-basketball/roster/coaches/jada-devine/1373,2025-26
429,Mississippi College,Rachel Travis,Head Coach,https://www.gochoctaws.com/sports/womens-basketball/roster/coaches/rachel-travis/1529,2025-26
429,Mississippi College,KaVonne Towns,Associate Head Coach and Recruiting Coordinator,https://www.gochoctaws.com/sports/womens-basketball/roster/coaches/kavonne-towns/1530,2025-26
429,Mississippi College,Kaitlyn Keathley,Assistant Coach,https://www.gochoctaws.com/sports/womens-basketball/roster/coaches/kaitlyn-keathley/1554,2025-26
429,Mississippi College,Tilly Gordon,Student Assistant Coach,https://www.gochoctaws.com/sports/womens-basketball/roster/coaches/tilly-gordon/1531,2025-26
432,Mississippi Valley State,Jason James,Head Coach,https://mvsusports.com/sports/womens-basketball/roster/coaches/jason-james/595,2025-26
432,Mississippi Valley State,Ashley Shields,Associate Head Coach,https://mvsusports.com/sports/womens-basketball/roster/coaches/ashley-shields/596,2025-26
432,Mississippi Valley State,Jada Terry,Assistant Coach,https://mvsusports.com/sports/womens-basketball/roster/coaches/jada-terry/597,2025-26
435,Missouri S&T,Kira Carter,Head Women's Basketball Coach,https://minerathletics.com/sports/womens-basketball/roster/coaches/kira-carter/1975,2025-26
435,Missouri S&T,Van Klohmann,Assistant Women's Basketball Coach,https://minerathletics.com/sports/womens-basketball/roster/coaches/van-klohmann/1976,2025-26
435,Missouri S&T,Brenden Pristach,Assistant Women's Basketball Coach,https://minerathletics.com/sports/womens-basketball/roster/coaches/brenden-pristach/2024,2025-26
435,Missouri S&T,Julia Korte,Student Manager,https://minerathletics.com/sports/womens-basketball/roster/coaches/julia-korte/1977,2025-26
436,Missouri-St. Louis,Katie Vaughn,Head Women's Basketball Coach,https://umsltritons.com/sports/womens-basketball/roster/coaches/katie-vaughn/1772,2025-26
436,Missouri-St. Louis,Emily Samuelson,Associate Women's Basketball Coach,https://umsltritons.com/sports/womens-basketball/roster/coaches/emily-samuelson/1773,2025-26
438,Monmouth (IL),Michelle DeCoud,Head Coach - Women's Basketball,https://monmouthscots.com/sports/womens-basketball/roster/coaches/michelle-decoud/3145,2025-26
438,Monmouth (IL),Jim Cole '88,Assistant Coach,https://monmouthscots.com/sports/womens-basketball/roster/coaches/jim-cole-88/3144,2025-26
438,Monmouth (IL),Courtney Farwell,Student Manager,https://monmouthscots.com/sports/womens-basketball/roster/coaches/courtney-farwell/3146,2025-26
438,Monmouth (IL),Brooke Gruby,Student Manager,https://monmouthscots.com/sports/womens-basketball/roster/coaches/brooke-gruby/3148,2025-26
438,Monmouth (IL),Grasyn Schmidt,Student Manager,https://monmouthscots.com/sports/womens-basketball/roster/coaches/grasyn-schmidt/3147,2025-26
438,Monmouth (IL),Olivia Dinges,Student Manager,https://monmouthscots.com/sports/womens-basketball/roster/coaches/olivia-dinges/3155,2025-26
44,Averett,Tim Krotish,Women's Basketball Assistant Coach,https://averettcougars.com/sports/womens-basketball/roster/coaches/tim-krotish/1392,2025-26
44,Averett,Jaliyuah Giggetts,Women's Basketball Assistant Coach,https://averettcougars.com/sports/womens-basketball/roster/coaches/jaliyuah-giggetts/1431,2025-26
446,Morgan St.,Nadine Domond,Head Women's Basketball Coach,https://morganstatebears.com/sports/womens-basketball/roster/coaches/nadine-domond/2717,2025-26
446,Morgan St.,Freddie Murray,Assistant Coach/Chief of Staff,https://morganstatebears.com/sports/womens-basketball/roster/coaches/freddie-murray/2878,2025-26
446,Morgan St.,David Pierre,Assistant Coach,https://morganstatebears.com/sports/womens-basketball/roster/coaches/david-pierre/2879,2025-26
446,Morgan St.,Charles Bell,Mental Performance Coach,https://morganstatebears.com/sports/womens-basketball/roster/coaches/charles-bell/2880,2025-26
45,Babson,Kate Barnosky,Head Coach,https://babsonathletics.com/sports/womens-basketball/roster/coaches/kate-barnosky/538,2025-26
45,Babson,Kaylin Reen,Assistant Coach,https://babsonathletics.com/sports/womens-basketball/roster/coaches/kaylin-reen/544,2025-26
45,Babson,Matt Gionfriddo,Assistant Coach,https://babsonathletics.com/sports/womens-basketball/roster/coaches/matt-gionfriddo/537,2025-26
46,Baldwin Wallace,Cheri Harrer,Senior Woman Administrator/Head Women's Basketball Coach,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/cheri-harrer/645,2025-26
46,Baldwin Wallace,Mason McCormack,Assistant Coach,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/mason-mccormack/650,2025-26
46,Baldwin Wallace,Cori Wiedt,Assistant Coach,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/cori-wiedt/652,2025-26
46,Baldwin Wallace,Carlos Shea-Ron,Assistant Coach,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/carlos-shea-ron/653,2025-26
46,Baldwin Wallace,Donnie Birkett,Student Manager,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/donnie-birkett/647,2025-26
46,Baldwin Wallace,Tavyn Likosky,Student Manager,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/tavyn-likosky/651,2025-26
46,Baldwin Wallace,Kevin Wilker,Student Manager,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/kevin-wilker/654,2025-26
46,Baldwin Wallace,Landon Hare,Student Manager,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/landon-hare/655,2025-26
46,Baldwin Wallace,David Zwack,Student Manager,https://bwyellowjackets.com/sports/womens-basketball/roster/coaches/david-zwack/656,2025-26
460,UNCW,Nicole Woods,Head Coach,https://uncwsports.com/sports/womens-basketball/roster/coaches/nicole-woods/925,2025-26
460,UNCW,Cherie Lea,Associate Head Coach,https://uncwsports.com/sports/womens-basketball/roster/coaches/cherie-lea/926,2025-26
460,UNCW,Brittany Drew,Assistant Coach,https://uncwsports.com/sports/womens-basketball/roster/coaches/brittany-drew/929,2025-26
460,UNCW,Kevin Harris,Assistant Coach,https://uncwsports.com/sports/womens-basketball/roster/coaches/kevin-harris/931,2025-26
460,UNCW,Madison Taylor,Director of Operations/Assistant Coach,https://uncwsports.com/sports/womens-basketball/roster/coaches/madison-taylor/928,2025-26
460,UNCW,Jake Seidel,Program Assistant,https://uncwsports.com/sports/womens-basketball/roster/coaches/jake-seidel/930,2025-26
461,Nazareth,Kelly Dunne-Romig,Women's Basketball Coach,https://nazathletics.com/sports/womens-basketball/roster/coaches/kelly-dunne-romig/2244,2025-26
461,Nazareth,Makalah Sizer,Assistant Coach,https://nazathletics.com/sports/womens-basketball/roster/coaches/makalah-sizer/2250,2025-26
461,Nazareth,Stephanie Spoto,Assistant Coach,https://nazathletics.com/sports/womens-basketball/roster/coaches/stephanie-spoto/2246,2025-26
461,Nazareth,Kristen Simmons,Assistant Coach,https://nazathletics.com/sports/womens-basketball/roster/coaches/kristen-simmons/2247,2025-26
461,Nazareth,Tim Dunne,Volunteer Assistant Coach,https://nazathletics.com/sports/womens-basketball/roster/coaches/tim-dunne/2245,2025-26
461,Nazareth,Nicole Anselm,Student Manager,https://nazathletics.com/sports/womens-basketball/roster/coaches/nicole-anselm/2248,2025-26
461,Nazareth,Shannon Salluzzo,Student Manager,https://nazathletics.com/sports/womens-basketball/roster/coaches/shannon-salluzzo/2249,2025-26
461,Nazareth,Kiersten McCarthy,Student Manager,https://nazathletics.com/sports/womens-basketball/roster/coaches/kiersten-mccarthy/2251,2025-26
462,Neb. Wesleyan,Jim Wiedie,Head Women's Basketball Coach,https://nwusports.com/sports/womens-basketball/roster/coaches/jim-wiedie/1256,2025-26
462,Neb. Wesleyan,Sydney Golladay,Assistant Women’s Basketball Coach,https://nwusports.com/sports/womens-basketball/roster/coaches/sydney-golladay/1276,2025-26
465,UNLV,Lindy La Rocque,Women's Basketball Head Coach,https://unlvrebels.com/sports/womens-basketball/roster/coaches/lindy-la-rocque/3862,2025-26
465,UNLV,Roman Owen,Associate Head Coach,https://unlvrebels.com/sports/womens-basketball/roster/coaches/roman-owen/3864,2025-26
465,UNLV,Mia Bell,Assistant Coach,https://unlvrebels.com/sports/womens-basketball/roster/coaches/mia-bell/3863,2025-26
465,UNLV,Joslyn Tinkle,Assistant Coach,https://unlvrebels.com/sports/womens-basketball/roster/coaches/joslyn-tinkle/3866,2025-26
467,New England Col.,Erica Ledy,Head Women's Basketball Coach,https://athletics.nec.edu/sports/womens-basketball/roster/coaches/erica-ledy/590,2025-26
467,New England Col.,Hannah Nelson,Associate Head Women's Basketball Coach,https://athletics.nec.edu/sports/womens-basketball/roster/coaches/hannah-nelson/593,2025-26
467,New England Col.,Amy Girard,Assistant Women's Basketball Coach,https://athletics.nec.edu/sports/womens-basketball/roster/coaches/amy-girard/591,2025-26
467,New England Col.,Kirsten Morrison,Head Women's Volleyball Coach | Assistant Women's Basketball Coach,https://athletics.nec.edu/sports/womens-basketball/roster/coaches/kirsten-morrison/592,2025-26
467,New England Col.,Annalisa Crooks,Women's Basketball Graduate Assistant,https://athletics.nec.edu/sports/womens-basketball/roster/coaches/annalisa-crooks/595,2025-26
468,Southern N.H.,Karen Pinkos,Head Women's Basketball Coach,https://snhupenmen.com/sports/womens-basketball/roster/coaches/karen-pinkos/747,2025-26
468,Southern N.H.,Josh Clemens,Assistant Women's Basketball Coach,https://snhupenmen.com/sports/womens-basketball/roster/coaches/josh-clemens/748,2025-26
468,Southern N.H.,Elissa Chojnicki,Assistant Women's Basketball Coach,https://snhupenmen.com/sports/womens-basketball/roster/coaches/elissa-chojnicki/749,2025-26
479,NYU,Meg Barber,Head Coach,https://gonyuathletics.com/sports/womens-basketball/roster/coaches/meg-barber/2852,2025-26
479,NYU,Nettie Respondek,Associate Head Coach,https://gonyuathletics.com/sports/womens-basketball/roster/coaches/nettie-respondek/2853,2025-26
479,NYU,Annie Barrett,Assistant Coach,https://gonyuathletics.com/sports/womens-basketball/roster/coaches/annie-barrett/2860,2025-26
479,NYU,Sarah Eckerson,Director of Basketball Operations,https://gonyuathletics.com/sports/womens-basketball/roster/coaches/sarah-eckerson/2857,2025-26
479,NYU,Taylor Repollet,Manager,https://gonyuathletics.com/sports/womens-basketball/roster/coaches/taylor-repollet/2855,2025-26
484,Nichols,Dan Nagle,Women's Basketball Head Coach,https://nicholsathletics.com/sports/womens-basketball/roster/coaches/dan-nagle/2651,2025-26
484,Nichols,Debbie Bryan,Assistant Women's Basketball Coach,https://nicholsathletics.com/sports/womens-basketball/roster/coaches/debbie-bryan/2657,2025-26
484,Nichols,Ava Limonciello,Women's Basketball Graduate Assistant,https://nicholsathletics.com/sports/womens-basketball/roster/coaches/ava-limonciello/2653,2025-26
487,North Alabama,Candi Whitaker,Head Coach,http://www.roarlions.com/sports/womens-basketball/roster/coaches/candi-whitaker/855,2025-26
