rank,program,network,time,duration,rating,viewers,date
88,BBCA MOVIE: MR AND MRS SMITH,BBC-AMERICA,5:30 PM,150,0.09,255,4/7/19
89,KILLING EVE BONUS MARA,AMC,6:59 PM,60,0.09,478,4/7/19
90,SPORTSCENTER WEEKEND-AM L,ESPN2,9:00 AM,60,0.09,248,4/7/19
91,FOX & FRIENDS SUNDAY,FOX NEWS CHANNEL,7:00 AM,60,0.09,"1,152",4/7/19
92,AMERICAS NEWS HQ,FOX NEWS CHANNEL,4:00 PM,60,0.09,775,4/7/19
93,NBA GAMETIME LIVE,NBA-TV,9:09 PM,26,0.09,254,4/7/19
94,CNN NEWSROOM,CNN,8:00 PM,60,0.09,592,4/7/19
95,KILLING EVE BONUS MARA,AMC,12:47 PM,62,0.09,346,4/7/19
96,KILLING EVE BONUS MARA,AMC,1:49 PM,62,0.09,374,4/7/19
97,AM JOY: N/A,MSNBC,10:00 AM,120,0.09,789,4/7/19
98,CNN NEWSROOM,CNN,6:00 PM,60,0.08,606,4/7/19
99,MLS REGULAR SEASON      L: FC CINCINNATI/SPORTING KANSAS CITY,ESPN,2:56 PM,126,0.08,239,4/7/19
100,CNN NEWSROOM,CNN,7:00 PM,60,0.08,567,4/7/19
101,KILLING EVE BONUS MARA,AMC,4:55 PM,62,0.08,415,4/7/19
102,KILLING EVE BONUS MARA,AMC,2:51 PM,62,0.08,368,4/7/19
103,UNCENSORED,TV ONE,10:00 PM,60,0.08,266,4/7/19
104,EVAN GOES WILD,ANIMAL PLANET,9:01 PM,60,0.08,403,4/7/19
105,AMERICAN GODS 2,STARZ PRIMARY,8:01 PM,55,0.08,306,4/7/19
106,E:60,ESPN2,10:00 AM,60,0.08,159,4/7/19
107,AMERICAS NEWS HQ,FOX NEWS CHANNEL,12:00 PM,60,0.08,"1,105",4/7/19
108,LADYGANG,E!,11:00 PM,30,0.08,202,4/7/19
109,WICKED TUNA: HOOKED UP,NATIONAL GEOGRAPHIC,7:00 PM,60,0.08,359,4/7/19
110,NBA POSTGAME SHOW,NBA-TV,12:01 AM,59,0.08,160,4/7/19
111,VERY SCARY PEOPLE,HLN,9:00 PM,60,0.08,411,4/7/19
112,FOX REPORT WITH JON SCOTT,FOX NEWS CHANNEL,6:00 PM,60,0.08,969,4/7/19
113,NBA REGULAR SEASON   L: PHOENIX/HOUSTON,NBA-TV,7:03 PM,126,0.08,212,4/7/19
114,TRNING PT W DR D JEREMIAH,USA NETWORK,7:30 AM,30,0.08,240,4/7/19
115,REAL HOUSEWIVES ATLANTA,BRAVO,1:32 AM,60,0.08,264,4/7/19
116,MEDIA BUZZ,FOX NEWS CHANNEL,11:00 AM,60,0.08,"1,353",4/7/19
117,KILLING EVE BONUS MARA,AMC,3:53 PM,62,0.08,368,4/7/19
118,EXP UNKNOWN: EGYPT LIVE: N/A,SCIENCE,8:00 PM,128,0.08,411,4/7/19
119,PGA TOUR,GOLF CHANNEL,1:07 PM,74,0.08,645,4/7/19
120,SCANDALOUS,FOX NEWS CHANNEL,8:00 PM,60,0.08,841,4/7/19
121,STATE OF THE UNION,CNN,9:00 AM,60,0.07,598,4/7/19
122,AFTERNOON BASEBALL/JIP,MLB NETWORK,5:15 PM,85,0.07,303,4/7/19
123,MOVIE- ACQUIRED RPT,LIFETIME TELEVISION,10:03 PM,116,0.07,392,4/7/19
124,LIGA MX L: SANTOS / PACHUCA,UNIVISION DEPORTES,7:00 PM,123,0.07,209,4/7/19
125,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:30 AM,30,0.07,381,4/7/19
126,IN TOUCH MINISTRIES W/C S,USA NETWORK,8:00 AM,30,0.07,202,4/7/19
127,KILLING EVE BONUS MARA,AMC,5:57 PM,62,0.07,408,4/7/19
128,AUTOPSY (ORIGINAL),REELZCHANNEL,8:00 PM,60,0.07,398,4/7/19
129,CNN NEWSROOM,CNN,5:00 PM,60,0.07,528,4/7/19
130,SUNDAY MORNING FUTURES,FOX NEWS CHANNEL,10:00 AM,60,0.07,"1,345",4/7/19
131,NCAA STUDIO UPDATE  L,ESPN2,8:35 PM,25,0.07,230,4/7/19
132,AMERICA UNEARTHED,TRAVEL CHANNEL,5:00 PM,60,0.07,390,4/7/19
133,STAR VS FORCES OF EVIL,DISNEY CHANNEL,8:00 AM,30,0.07,363,4/7/19
134,RAPUNZELS TANGLED ADV.,DISNEY CHANNEL,7:00 AM,30,0.07,347,4/7/19
135,ALIEN PLANET: PROMETHEUS,IFC TV,7:00 PM,180,0.06,271,4/7/19
136,MLB TONIGHT SUNDAY,MLB NETWORK,6:40 PM,80,0.06,231,4/7/19
137,CNN NEWSROOM,CNN,2:00 PM,60,0.06,444,4/7/19
138,AMC MOVIE,AMC,1:00 AM,96,0.06,226,4/7/19
139,NATIVE SON,HBO PRIME,6:25 PM,69,0.06,200,4/7/19
140,EGYPTS UNEXPLAINED FILES,SCIENCE,10:08 PM,58,0.06,392,4/7/19
141,RAPUNZELS TANGLED ADV.,DISNEY CHANNEL,7:30 AM,30,0.06,348,4/7/19
142,GO AWAY UNICORN,DISNEY CHANNEL,6:00 AM,30,0.06,346,4/7/19
143,FOOD PARADISE,COOKING CHANNEL,10:00 PM,60,0.06,164,4/7/19
144,AMC MOVIE,AMC,12:06 AM,54,0.06,260,4/7/19
145,LEGENDARY LOCATIONS,TRAVEL CHANNEL,12:00 PM,60,0.06,298,4/7/19
146,FINDING JUSTICE,BLACK ENTERTAINMENT TV,8:00 PM,60,0.06,229,4/7/19
147,CNN NEWSROOM,CNN,3:00 PM,60,0.06,391,4/7/19
148,LEGENDARY LOCATIONS,TRAVEL CHANNEL,2:00 PM,60,0.06,257,4/7/19
149,DR. KS EXOTIC ANIMAL ER,NAT GEO WILD,8:00 PM,60,0.06,350,4/7/19
150,UNSUNG,TV ONE,9:00 PM,60,0.06,276,4/7/19
