Conference,Team,Season,Away,Home,Neutral,Diff
MWC WBB,Wyoming,2017-2018,13.357142857142858,13.166666666666666,NA,-0.19047619047619158
MWC WBB,Wyoming,2018-2019,15.23076923076923,12.857142857142858,NA,-2.3736263736263723
MWC WBB,Wyoming,2019-2020,12.75,12.9375,NA,0.1875
MWC WBB,Wyoming,2020-2021,13.666666666666666,11.636363636363637,13,-2.0303030303030294
MWC WBB,Wyoming,2021-2022,11.714285714285714,11.9375,NA,0.22321428571428648
MWC WBB,Wyoming,2022-2023,16.4,12.8125,13.333333333333334,-3.5874999999999986
MWC WBB,Wyoming,2023-2024,15.11111111111111,14.7,10.5,-0.4111111111111114
NEC WBB,Bryant,2017-2018,16.705882352941178,16,NA,-0.7058823529411775
NEC WBB,Bryant,2018-2019,16.944444444444443,16.416666666666668,NA,-0.527777777777775
NEC WBB,Bryant,2019-2020,17.125,14.5,NA,-2.625
NEC WBB,Bryant,2020-2021,17.4,17.363636363636363,NA,-0.036363636363635266
NEC WBB,Bryant,2021-2022,15.294117647058824,15.4,NA,0.1058823529411761
NEC WBB,Central Connecticut State,2017-2018,18.176470588235293,18.153846153846153,NA,-0.02262443438914019
NEC WBB,Central Connecticut State,2018-2019,18.933333333333334,17.384615384615383,NA,-1.5487179487179503
NEC WBB,Central Connecticut State,2019-2020,17.41176470588235,18.333333333333332,NA,0.9215686274509807
NEC WBB,Central Connecticut State,2020-2021,14,15.11111111111111,NA,1.1111111111111107
NEC WBB,Central Connecticut State,2021-2022,16,18.09090909090909,NA,2.09090909090909
NEC WBB,Central Connecticut State,2022-2023,16.5,18.615384615384617,NA,2.1153846153846168
NEC WBB,Central Connecticut State,2023-2024,18.785714285714285,15.75,NA,-3.0357142857142847
NEC WBB,FDU,2023-2024,17,15.6,NA,-1.4000000000000004
NEC WBB,Fairleigh Dickinson,2017-2018,17.857142857142858,17.1875,NA,-0.6696428571428577
NEC WBB,Fairleigh Dickinson,2018-2019,18.75,17.571428571428573,NA,-1.178571428571427
NEC WBB,Fairleigh Dickinson,2019-2020,16.8,17.733333333333334,NA,0.9333333333333336
NEC WBB,Fairleigh Dickinson,2020-2021,16,16.5,NA,0.5
NEC WBB,Fairleigh Dickinson,2021-2022,14.4,16.4375,NA,2.0374999999999996
NEC WBB,Fairleigh Dickinson,2022-2023,16.642857142857142,16.8,14.666666666666666,0.15714285714285836
NEC WBB,Le Moyne,2023-2024,14.066666666666666,14.428571428571429,NA,0.3619047619047624
NEC WBB,Long Island University,2017-2018,17.58823529411765,16.357142857142858,NA,-1.2310924369747909
NEC WBB,Long Island University,2018-2019,18.5,18.53846153846154,NA,0.0384615384615401
NEC WBB,Long Island University,2019-2020,20.071428571428573,18.0625,NA,-2.008928571428573
NEC WBB,Long Island University,2020-2021,20.22222222222222,19.555555555555557,NA,-0.6666666666666643
NEC WBB,Long Island University,2021-2022,18.647058823529413,18.7,NA,0.05294117647058627
NEC WBB,Long Island University,2022-2023,19.833333333333332,19.181818181818183,NA,-0.6515151515151487
NEC WBB,Long Island University,2023-2024,17.181818181818183,16.6,NA,-0.581818181818182
NEC WBB,Merrimack,2019-2020,11.357142857142858,12.2,NA,0.8428571428571416
NEC WBB,Merrimack,2020-2021,18.285714285714285,17.375,NA,-0.9107142857142847
NEC WBB,Merrimack,2021-2022,16,16,NA,0
NEC WBB,Merrimack,2022-2023,16.733333333333334,16.125,NA,-0.6083333333333343
NEC WBB,Merrimack,2023-2024,19.692307692307693,20.22222222222222,NA,0.529914529914528
NEC WBB,Mount St. Mary's,2017-2018,18.235294117647058,18,NA,-0.235294117647058
NEC WBB,Mount St. Mary's,2018-2019,19.88888888888889,19.153846153846153,NA,-0.735042735042736
NEC WBB,Mount St. Mary's,2019-2020,16.4,16.9375,NA,0.5375000000000014
NEC WBB,Mount St. Mary's,2020-2021,18.363636363636363,15.5,20,-2.8636363636363633
NEC WBB,Mount St. Mary's,2021-2022,17.142857142857142,15.733333333333333,NA,-1.4095238095238098
NEC WBB,Robert Morris,2017-2018,21.2,17.27777777777778,NA,-3.9222222222222207
NEC WBB,Robert Morris,2018-2019,20.142857142857142,18.789473684210527,NA,-1.353383458646615
NEC WBB,Robert Morris,2019-2020,18.066666666666666,16.933333333333334,NA,-1.1333333333333329
NEC WBB,Sacred Heart,2017-2018,17.1875,15.666666666666666,NA,-1.520833333333334
NEC WBB,Sacred Heart,2018-2019,14.352941176470589,14.533333333333333,NA,0.18039215686274446
NEC WBB,Sacred Heart,2019-2020,17.176470588235293,14.384615384615385,NA,-2.7918552036199085
NEC WBB,Sacred Heart,2020-2021,17.545454545454547,16.142857142857142,NA,-1.4025974025974044
NEC WBB,Sacred Heart,2021-2022,20.923076923076923,19.25,NA,-1.6730769230769234
NEC WBB,Sacred Heart,2022-2023,19.571428571428573,17.529411764705884,18.5,-2.042016806722689
NEC WBB,Sacred Heart,2023-2024,16.5,17.25,14.333333333333334,0.75
NEC WBB,Saint Francis (PA),2017-2018,20.526315789473685,18.466666666666665,NA,-2.05964912280702
NEC WBB,Saint Francis (PA),2018-2019,19.42105263157895,18.214285714285715,NA,-1.2067669172932334
NEC WBB,Saint Francis (PA),2019-2020,14.0625,14.714285714285714,NA,0.6517857142857135
NEC WBB,Saint Francis (PA),2020-2021,13,16.11111111111111,NA,3.1111111111111107
NEC WBB,Saint Francis (PA),2021-2022,14.473684210526315,15.545454545454545,NA,1.07177033492823
NEC WBB,Saint Francis (PA),2022-2023,16.11764705882353,15.666666666666666,NA,-0.4509803921568629
NEC WBB,Saint Francis (PA),2023-2024,17.153846153846153,16.4,NA,-0.7538461538461547
NEC WBB,St. Francis (NY),2017-2018,16.666666666666668,15.133333333333333,NA,-1.533333333333335
NEC WBB,St. Francis (NY),2018-2019,14.933333333333334,14.625,NA,-0.30833333333333357
NEC WBB,St. Francis (NY),2019-2020,13.266666666666667,13.357142857142858,NA,0.09047619047619015
NEC WBB,St. Francis (NY),2020-2021,17.285714285714285,14.714285714285714,NA,-2.571428571428571
NEC WBB,St. Francis (NY),2021-2022,15.384615384615385,13.071428571428571,NA,-2.313186813186814
NEC WBB,St. Francis (NY),2022-2023,14.666666666666666,15.5,NA,0.8333333333333339
NEC WBB,Stonehill,2022-2023,15.533333333333333,14.692307692307692,11,-0.8410256410256416
NEC WBB,Stonehill,2023-2024,16.4,13.083333333333334,NA,-3.3166666666666647
NEC WBB,Wagner,2017-2018,20.176470588235293,19.333333333333332,NA,-0.8431372549019613
NEC WBB,Wagner,2018-2019,20.823529411764707,19.615384615384617,NA,-1.2081447963800898
NEC WBB,Wagner,2019-2020,21.4375,19,NA,-2.4375
NEC WBB,Wagner,2020-2021,17.666666666666668,17.8,NA,0.13333333333333286
NEC WBB,Wagner,2021-2022,18.533333333333335,17.928571428571427,NA,-0.6047619047619079
NEC WBB,Wagner,2022-2023,19.375,19.333333333333332,NA,-0.04166666666666785
NEC WBB,Wagner,2023-2024,17.555555555555557,19.555555555555557,22.5,2
OVC WBB,Austin Peay,2017-2018,21.375,20.5,NA,-0.875
OVC WBB,Austin Peay,2018-2019,19.866666666666667,17.666666666666668,NA,-2.1999999999999993
OVC WBB,Austin Peay,2019-2020,22.294117647058822,19.846153846153847,NA,-2.447963800904976
OVC WBB,Austin Peay,2020-2021,19.416666666666668,18.454545454545453,NA,-0.9621212121212146
OVC WBB,Austin Peay,2021-2022,18.25,17.41176470588235,NA,-0.8382352941176485
OVC WBB,Belmont,2017-2018,13.470588235294118,14,22,0.5294117647058822
OVC WBB,Belmont,2018-2019,14.882352941176471,14.3125,NA,-0.569852941176471
OVC WBB,Belmont,2019-2020,15.2,15.3125,NA,0.11250000000000071
OVC WBB,Belmont,2020-2021,17.46153846153846,16.583333333333332,18,-0.8782051282051277
OVC WBB,Belmont,2021-2022,15.058823529411764,14.285714285714286,NA,-0.773109243697478
OVC WBB,Eastern Illinois,2017-2018,18.571428571428573,19.733333333333334,NA,1.1619047619047613
OVC WBB,Eastern Illinois,2018-2019,19.066666666666666,17.5,NA,-1.5666666666666664
OVC WBB,Eastern Illinois,2019-2020,17.8,17.25,NA,-0.5500000000000007
OVC WBB,Eastern Illinois,2020-2021,16.76923076923077,18.076923076923077,NA,1.3076923076923066
OVC WBB,Eastern Illinois,2021-2022,16.2,19.066666666666666,NA,2.866666666666667
OVC WBB,Eastern Illinois,2022-2023,15.384615384615385,15.933333333333334,15,0.5487179487179485
OVC WBB,Eastern Illinois,2023-2024,14.916666666666666,14.11111111111111,10,-0.8055555555555554
OVC WBB,Eastern Kentucky,2017-2018,21.214285714285715,17,NA,-4.214285714285715
OVC WBB,Eastern Kentucky,2018-2019,18.75,17.23076923076923,NA,-1.51923076923077
OVC WBB,Eastern Kentucky,2019-2020,17.333333333333332,17,NA,-0.33333333333333215
OVC WBB,Eastern Kentucky,2020-2021,18.428571428571427,16.2,NA,-2.2285714285714278
OVC WBB,Jacksonville State,2017-2018,17.4375,15.733333333333333,NA,-1.7041666666666675
OVC WBB,Jacksonville State,2018-2019,16.352941176470587,16.692307692307693,NA,0.3393665158371064
OVC WBB,Jacksonville State,2019-2020,17.642857142857142,15.625,NA,-2.0178571428571423
OVC WBB,Jacksonville State,2020-2021,15.090909090909092,14.615384615384615,NA,-0.47552447552447674
OVC WBB,Lindenwood,2022-2023,14.583333333333334,16.727272727272727,16.666666666666668,2.1439393939393927
OVC WBB,Lindenwood,2023-2024,21.818181818181817,21.11111111111111,NA,-0.7070707070707059
OVC WBB,Little Rock,2022-2023,16.4,15.933333333333334,16,-0.466666666666665
OVC WBB,Little Rock,2023-2024,21,17.77777777777778,13,-3.2222222222222214
OVC WBB,Morehead State,2017-2018,14.882352941176471,16.214285714285715,NA,1.3319327731092443
OVC WBB,Morehead State,2018-2019,19.88235294117647,17.555555555555557,NA,-2.326797385620914
OVC WBB,Morehead State,2019-2020,19.133333333333333,18.8,NA,-0.33333333333333215
OVC WBB,Morehead State,2020-2021,18.727272727272727,16.916666666666668,NA,-1.8106060606060588
OVC WBB,Morehead State,2021-2022,16.933333333333334,17.23076923076923,NA,0.2974358974358964
OVC WBB,Morehead State,2022-2023,17.6,19.142857142857142,19,1.542857142857141
OVC WBB,Morehead State,2023-2024,17.818181818181817,17.2,NA,-0.6181818181818173
OVC WBB,Murray State,2017-2018,17.1875,17.714285714285715,NA,0.5267857142857153
OVC WBB,Murray State,2018-2019,15.4,16.066666666666666,NA,0.6666666666666661
OVC WBB,Murray State,2019-2020,18,16.5,NA,-1.5
OVC WBB,Murray State,2020-2021,14.533333333333333,15.25,NA,0.7166666666666668
OVC WBB,Murray State,2021-2022,11.823529411764707,10.866666666666667,NA,-0.9568627450980394
OVC WBB,SIU Edwardsville,2017-2018,20.176470588235293,17.733333333333334,NA,-2.443137254901959
OVC WBB,SIU Edwardsville,2018-2019,19.666666666666668,18.454545454545453,NA,-1.2121212121212146
OVC WBB,SIU Edwardsville,2019-2020,18.571428571428573,20,NA,1.428571428571427
OVC WBB,SIU Edwardsville,2020-2021,16.25,17.923076923076923,NA,1.6730769230769234
OVC WBB,SIU Edwardsville,2021-2022,19.3125,18.533333333333335,NA,-0.779166666666665
OVC WBB,SIU Edwardsville,2022-2023,19.25,22,19.333333333333332,2.75
OVC WBB,SIU Edwardsville,2023-2024,19.727272727272727,20.416666666666668,NA,0.6893939393939412
OVC WBB,Southeast Missouri State,2017-2018,21.8125,19.333333333333332,NA,-2.479166666666668
OVC WBB,Southeast Missouri State,2018-2019,21.764705882352942,21.307692307692307,NA,-0.4570135746606354
OVC WBB,Southeast Missouri State,2019-2020,18.88888888888889,18.214285714285715,NA,-0.674603174603174
OVC WBB,Southeast Missouri State,2020-2021,15.818181818181818,15.666666666666666,NA,-0.15151515151515227
OVC WBB,Southeast Missouri State,2021-2022,19.692307692307693,16.9375,NA,-2.7548076923076934
OVC WBB,Southeast Missouri State,2022-2023,22,18.571428571428573,19.666666666666668,-3.428571428571427
OVC WBB,Southeast Missouri State,2023-2024,20.583333333333332,20.444444444444443,NA,-0.13888888888888928
OVC WBB,Southern Indiana,2022-2023,18.8,17.5,NA,-1.3000000000000007
OVC WBB,Southern Indiana,2023-2024,19.125,19.333333333333332,NA,0.20833333333333215
OVC WBB,Tennessee State,2017-2018,20.333333333333332,19.066666666666666,NA,-1.2666666666666657
OVC WBB,Tennessee State,2018-2019,20.473684210526315,20.90909090909091,NA,0.435406698564595
OVC WBB,Tennessee State,2019-2020,18.333333333333332,19.6875,NA,1.3541666666666679
OVC WBB,Tennessee State,2020-2021,15.272727272727273,16.181818181818183,NA,0.9090909090909101
OVC WBB,Tennessee State,2021-2022,21.11111111111111,18.615384615384617,NA,-2.495726495726494
OVC WBB,Tennessee State,2022-2023,19.285714285714285,18.428571428571427,18,-0.8571428571428577
OVC WBB,Tennessee State,2023-2024,19.625,19.6,16,-0.02499999999999858
OVC WBB,Tennessee Tech,2017-2018,19.857142857142858,17.533333333333335,NA,-2.3238095238095227
OVC WBB,Tennessee Tech,2018-2019,16.5,16.941176470588236,NA,0.4411764705882355
OVC WBB,Tennessee Tech,2019-2020,15.625,14.357142857142858,NA,-1.2678571428571423
OVC WBB,Tennessee Tech,2020-2021,15.846153846153847,14.666666666666666,NA,-1.1794871794871806
OVC WBB,Tennessee Tech,2021-2022,15,13.785714285714286,NA,-1.2142857142857135
OVC WBB,Tennessee Tech,2022-2023,19,17.214285714285715,14.75,-1.7857142857142847
OVC WBB,Tennessee Tech,2023-2024,20.333333333333332,18.1,22,-2.2333333333333307
OVC WBB,Tennessee-Martin,2017-2018,17.294117647058822,17.352941176470587,NA,0.0588235294117645
OVC WBB,Tennessee-Martin,2018-2019,22.5,20,NA,-2.5
OVC WBB,Tennessee-Martin,2019-2020,19,17.647058823529413,NA,-1.352941176470587
OVC WBB,Tennessee-Martin,2020-2021,15.4,15,NA,-0.40000000000000036
OVC WBB,Tennessee-Martin,2021-2022,14.466666666666667,16.733333333333334,NA,2.2666666666666675
OVC WBB,Tennessee-Martin,2022-2023,18.4,15.454545454545455,17.25,-2.9454545454545435
OVC WBB,Tennessee-Martin,2023-2024,15,15.9,NA,0.9000000000000004
OVC WBB,Western Illinois,2023-2024,18.5,15.909090909090908,NA,-2.5909090909090917
Pac-12 WBB,Arizona,2017-2018,15.142857142857142,14.9375,NA,-0.20535714285714235
Pac-12 WBB,Arizona,2018-2019,17.923076923076923,16.791666666666668,NA,-1.1314102564102555
Pac-12 WBB,Arizona,2019-2020,16.714285714285715,15.647058823529411,NA,-1.067226890756304
Pac-12 WBB,Arizona,2020-2021,16.857142857142858,15.714285714285714,15.166666666666666,-1.1428571428571441
Pac-12 WBB,Arizona,2021-2022,19.2,16.157894736842106,NA,-3.042105263157893
Pac-12 WBB,Arizona,2022-2023,20.076923076923077,17.533333333333335,18.75,-2.5435897435897417
Pac-12 WBB,Arizona,2023-2024,17.428571428571427,19.9,20.5,2.4714285714285715
Pac-12 WBB,Arizona State,2017-2018,14.8125,13.38888888888889,17,-1.4236111111111107
Pac-12 WBB,Arizona State,2018-2019,16.333333333333332,14.5,NA,-1.8333333333333321
Pac-12 WBB,Arizona State,2019-2020,16.166666666666668,16.210526315789473,NA,0.04385964912280471
Pac-12 WBB,Arizona State,2020-2021,16.25,15.625,NA,-0.625
Pac-12 WBB,Arizona State,2021-2022,18.6,17.125,NA,-1.4750000000000014
Pac-12 WBB,Arizona State,2022-2023,18.363636363636363,16.928571428571427,20.333333333333332,-1.4350649350649363
Pac-12 WBB,Arizona State,2023-2024,19.4,19.416666666666668,18.25,0.016666666666669272
Pac-12 WBB,California,2017-2018,16.2,14.4375,20,-1.7624999999999993
Pac-12 WBB,California,2018-2019,15.933333333333334,14.38888888888889,NA,-1.5444444444444443
Pac-12 WBB,California,2019-2020,18.357142857142858,15.411764705882353,NA,-2.9453781512605044
Pac-12 WBB,California,2020-2021,12,14.6,NA,2.5999999999999996
Pac-12 WBB,California,2021-2022,18.1,18.428571428571427,NA,0.32857142857142563
Pac-12 WBB,California,2022-2023,17.363636363636363,17.0625,20.666666666666668,-0.3011363636363633
Pac-12 WBB,California,2023-2024,16.833333333333332,17.5,NA,0.6666666666666679
Pac-12 WBB,Colorado,2017-2018,17.2,17.25,NA,0.05000000000000071
Pac-12 WBB,Colorado,2018-2019,16.75,15,NA,-1.75
Pac-12 WBB,Colorado,2019-2020,18.066666666666666,16.933333333333334,NA,-1.1333333333333329
Pac-12 WBB,Colorado,2020-2021,18.5,16.692307692307693,NA,-1.8076923076923066
Pac-12 WBB,Colorado,2021-2022,17.384615384615383,17.38888888888889,NA,0.004273504273506035
Pac-12 WBB,Colorado,2022-2023,18.2,18.142857142857142,17.8,-0.05714285714285694
Pac-12 WBB,Colorado,2023-2024,17.714285714285715,16.7,21.75,-1.014285714285716
Pac-12 WBB,Oregon,2017-2018,15.538461538461538,13.73913043478261,15.5,-1.799331103678929
Pac-12 WBB,Oregon,2018-2019,13.125,12.590909090909092,NA,-0.5340909090909083
Pac-12 WBB,Oregon,2019-2020,12.76923076923077,12.75,NA,-0.01923076923077005
Pac-12 WBB,Oregon,2020-2021,16.555555555555557,13.833333333333334,12,-2.722222222222223
Pac-12 WBB,Oregon,2021-2022,16.916666666666668,16,NA,-0.9166666666666679
Pac-12 WBB,Oregon,2022-2023,14.454545454545455,12.333333333333334,15.666666666666666,-2.121212121212121
Pac-12 WBB,Oregon,2023-2024,12.9,10.727272727272727,18,-2.1727272727272737
Pac-12 WBB,Oregon State,2017-2018,13.083333333333334,11.578947368421053,14.333333333333334,-1.5043859649122808
Pac-12 WBB,Oregon State,2018-2019,14.583333333333334,12.045454545454545,NA,-2.537878787878789
Pac-12 WBB,Oregon State,2019-2020,14.818181818181818,11.952380952380953,NA,-2.865800865800866
Pac-12 WBB,Oregon State,2020-2021,12.777777777777779,14.333333333333334,13,1.5555555555555554
Pac-12 WBB,Oregon State,2021-2022,11.818181818181818,13.4,NA,1.581818181818182
Pac-12 WBB,Oregon State,2022-2023,14.88888888888889,12.8125,13.333333333333334,-2.0763888888888893
Pac-12 WBB,Oregon State,2023-2024,13.25,12.928571428571429,21,-0.3214285714285712
Pac-12 WBB,Southern California,2017-2018,16.0625,14.8,NA,-1.2624999999999993
Pac-12 WBB,Southern California,2018-2019,19.866666666666667,16.266666666666666,NA,-3.6000000000000014
Pac-12 WBB,Southern California,2019-2020,16.285714285714285,14,NA,-2.2857142857142847
Pac-12 WBB,Southern California,2020-2021,15.3,12.923076923076923,NA,-2.3769230769230774
Pac-12 WBB,Southern California,2021-2022,16.615384615384617,16.333333333333332,NA,-0.2820512820512846
Pac-12 WBB,Southern California,2022-2023,16,13.823529411764707,22,-2.1764705882352935
Pac-12 WBB,Southern California,2023-2024,19.4,13.909090909090908,16.333333333333332,-5.49090909090909
Pac-12 WBB,Stanford,2017-2018,18.142857142857142,16,15,-2.1428571428571423
Pac-12 WBB,Stanford,2018-2019,14.3125,15,NA,0.6875
Pac-12 WBB,Stanford,2019-2020,16.466666666666665,13.61111111111111,NA,-2.8555555555555543
Pac-12 WBB,Stanford,2020-2021,15,13.615384615384615,13.166666666666666,-1.384615384615385
Pac-12 WBB,Stanford,2021-2022,17.083333333333332,15.541666666666666,NA,-1.541666666666666
Pac-12 WBB,Stanford,2022-2023,17.083333333333332,13.894736842105264,15.25,-3.1885964912280684
Pac-12 WBB,Stanford,2023-2024,15,14,15,-1
Pac-12 WBB,UCLA,2017-2018,18.428571428571427,16.842105263157894,18,-1.5864661654135332
Pac-12 WBB,UCLA,2018-2019,18.066666666666666,16.5,NA,-1.5666666666666664
Pac-12 WBB,UCLA,2019-2020,18.153846153846153,18.11111111111111,NA,-0.04273504273504258
Pac-12 WBB,UCLA,2020-2021,15.8,15.636363636363637,19,-0.16363636363636402
Pac-12 WBB,UCLA,2021-2022,18,16.058823529411764,NA,-1.9411764705882355
Pac-12 WBB,UCLA,2022-2023,20.545454545454547,17.88888888888889,20.75,-2.6565656565656575
Pac-12 WBB,UCLA,2023-2024,20.833333333333332,16.09090909090909,19.333333333333332,-4.742424242424242
Pac-12 WBB,Utah,2017-2018,17.428571428571427,15.333333333333334,NA,-2.095238095238093
Pac-12 WBB,Utah,2018-2019,14.818181818181818,14.368421052631579,NA,-0.4497607655502396
Pac-12 WBB,Utah,2019-2020,17.23076923076923,16.11111111111111,NA,-1.1196581196581192
Pac-12 WBB,Utah,2020-2021,16.083333333333332,17.444444444444443,NA,1.3611111111111107
Pac-12 WBB,Utah,2021-2022,17,16,NA,-1
Pac-12 WBB,Utah,2022-2023,18.166666666666668,17.125,18,-1.0416666666666679
Pac-12 WBB,Utah,2023-2024,15.3,14.1,19,-1.200000000000001
Pac-12 WBB,Washington,2017-2018,18.266666666666666,16.266666666666666,NA,-2
Pac-12 WBB,Washington,2018-2019,15.3125,14.75,NA,-0.5625
Pac-12 WBB,Washington,2019-2020,16.153846153846153,16.176470588235293,NA,0.02262443438914019
Pac-12 WBB,Washington,2020-2021,15.916666666666666,14.777777777777779,NA,-1.1388888888888875
Pac-12 WBB,Washington,2021-2022,15.2,12.76923076923077,NA,-2.4307692307692292
Pac-12 WBB,Washington,2022-2023,13.9,13.761904761904763,14.666666666666666,-0.1380952380952376
Pac-12 WBB,Washington,2023-2024,14.428571428571429,14.545454545454545,12,0.11688311688311614
Pac-12 WBB,Washington State,2017-2018,18.11764705882353,18,NA,-0.117647058823529
Pac-12 WBB,Washington State,2018-2019,13.923076923076923,14.411764705882353,NA,0.4886877828054299
Pac-12 WBB,Washington State,2019-2020,17.714285714285715,15.294117647058824,NA,-2.420168067226891
